id,question_type,difficulty,requires_counterfactual,error_types,pipeline_error,rule_recall_at_5,event_recall_at_5,top1_exact_path_match,top1_edge_f1,oracle_exact_path_match,oracle_best_path_rank,gold_decision,predicted_decision,answer_token_f1,answer_rouge_l_f1,citation_precision,citation_recall,gold_rule_ids,predicted_rule_ids,gold_event_ids,predicted_event_ids,gold_path_edges,top1_path_edges,gold_citations,predicted_citations,gold_answer,predicted_answer
BLHS_MH_0075,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.015267,0.015267,0.0,0.0,1593|166,388|2632|284|1925|279|669|390|1668|2729|393|391|2507,la_cay_coca_la_khat_la_cay_catha_edulis_la_re_than_canh_hoa_qua_cua_cay_can_sa_hoac_bo_phan_cua_cay_khac_co_chua_chat_ma_tuy_do_chinh_phu_quy_dinh_co_khoi_luong_150_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,phat_tu_20_nam_tu_chung_than_hoac_tu_hinh|phat_tu_20_nam_hoac_tu_chung_than|phat_tu_tu_10_nam_den_20_nam_tu_chung_than_hoac_tu_hinh|phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_10_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_15_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_12_nam_den_20_nam_tu_chung_than_hoac_tu_hinh,la_cay_coca_la_khat_la_cay_catha_edulis_la_re_than_canh_hoa_qua_cua_cay_can_sa_hoac_bo_phan_cua_cay_khac_co_chua_chat_ma_tuy_do_chinh_phu_quy_dinh_co_khoi_luong_150_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,,251|60,142|374|123|282|120|169|255,"Sự kiện khởi đầu là “Lá cây côca; lá khát (lá cây Catha edulis); lá, rễ, thân, cành, hoa, quả của cây cần sa hoặc bộ phận của cây khác có chứa chất ma túy do Chính phủ quy định có khối lượng 150 kilôgam trở lên”. Chuỗi đầy đủ: Lá cây côca; lá khát (lá cây Catha edulis); lá, rễ, thân, cành, hoa, quả của cây cần sa hoặc bộ phận của cây khác có chứa chất ma túy do Chính phủ quy định có khối lượng 150 kilôgam trở lên → Bị phạt tù chung thân hoặc tử hình → Thời hiệu thi hành bản án 20 năm.",Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
BLHS_MH_0076,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.5,0.333333,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.025316,0.025316,0.166667,0.5,1490|166,493|385|716|166|483|1924|1920|165|1691|1927|1590|1668,nhua_thuoc_phien_nhua_can_sa_hoac_cao_coca_co_khoi_luong_30_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,thoi_hieu_thi_hanh_ban_an_20_nam|thoi_hieu_thi_hanh_ban_an_15_nam|thoi_hieu_thi_hanh_ban_an_05_nam|phat_tu_tu_12_nam_den_20_nam|ap_dung_hinh_phat_tu_khong_qua_20_nam|phat_tu_20_nam_tu_chung_than_hoac_tu_hinh|phat_tu_20_nam_hoac_tu_chung_than|thoi_hieu_thi_hanh_ban_an_10_nam,nhua_thuoc_phien_nhua_can_sa_hoac_cao_coca_co_khoi_luong_30_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,,248|60,151|142|172|60|150|282,"Sự kiện khởi đầu là “Nhựa thuốc phiện, nhựa cần sa hoặc cao côca có khối lượng 30 kilôgam trở lên”. Chuỗi đầy đủ: Nhựa thuốc phiện, nhựa cần sa hoặc cao côca có khối lượng 30 kilôgam trở lên → Bị phạt tù chung thân hoặc tử hình → Thời hiệu thi hành bản án 20 năm.",Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
BLHS_MH_0077,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,1,SUPPORTED,SUPPORTED,0.243243,0.162162,0.0,0.0,1492|166,145|502|2461|2488|2508|2474|2190|2192|2087|536|146|1590,cac_chat_ma_tuy_khac_o_the_ran_co_khoi_luong_09_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than|da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|phat_tu_tu_10_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than|gay_thiet_hai_ve_tai_san_5_000_000_000_dong_tro_len|phat_tu_20_nam_hoac_tu_chung_than,cac_chat_ma_tuy_khac_o_the_ran_co_khoi_luong_09_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than,248|60,53|151,Sự kiện khởi đầu là “Các chất ma túy khác ở thể rắn có khối lượng 09 kilôgam trở lên”. Chuỗi đầy đủ: Các chất ma túy khác ở thể rắn có khối lượng 09 kilôgam trở lên → Bị phạt tù chung thân hoặc tử hình → Thời hiệu thi hành bản án 20 năm.,Hệ quả cuối cùng là bị phạt tù từ 18 năm đến 20 năm hoặc tù chung thân: [E1] [E2].
BLHS_MH_0078,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.5,0.333333,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.025974,0.025974,0.2,0.5,1493|166,166|165|164|2878|2880|163|2882|157|2781|270|2508|2507,cac_chat_ma_tuy_khac_o_the_long_co_the_tich_22_lit_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,thoi_hieu_thi_hanh_ban_an_20_nam|thoi_hieu_thi_hanh_ban_an_15_nam|thoi_hieu_thi_hanh_ban_an_05_nam|thoi_hieu_thi_hanh_ban_an_10_nam|phat_tu_20_nam_hoac_tu_chung_than|phat_tu_tu_10_nam_den_20_nam|ap_dung_hinh_phat_tu_khong_qua_20_nam|phat_tu_tu_13_nam_den_20_nam,cac_chat_ma_tuy_khac_o_the_long_co_the_tich_22_lit_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,,248|60,60|421|422|423|57,Sự kiện khởi đầu là “Các chất ma túy khác ở thể lỏng có thể tích 22 lít trở lên”. Chuỗi đầy đủ: Các chất ma túy khác ở thể lỏng có thể tích 22 lít trở lên → Bị phạt tù chung thân hoặc tử hình → Thời hiệu thi hành bản án 20 năm.,Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
BLHS_MH_0079,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.028169,0.028169,0.0,0.0,1594|166,388|2632|284|1925|279|669|390|1668|2729|393|391|2507,qua_thuoc_phien_kho_co_khoi_luong_1_200_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,phat_tu_20_nam_tu_chung_than_hoac_tu_hinh|phat_tu_20_nam_hoac_tu_chung_than|phat_tu_tu_10_nam_den_20_nam_tu_chung_than_hoac_tu_hinh|phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_10_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_15_nam_den_20_nam_hoac_tu_chung_than|phat_tu_tu_12_nam_den_20_nam_tu_chung_than_hoac_tu_hinh,qua_thuoc_phien_kho_co_khoi_luong_1_200_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,,251|60,142|374|123|282|120|169|255,Sự kiện khởi đầu là “Quả thuốc phiện khô có khối lượng 1.200 kilôgam trở lên”. Chuỗi đầy đủ: Quả thuốc phiện khô có khối lượng 1.200 kilôgam trở lên → Bị phạt tù chung thân hoặc tử hình → Thời hiệu thi hành bản án 20 năm.,Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
BLHS_MH_0080,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.5,0.333333,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.028986,0.028986,0.166667,0.5,1595|166,493|385|716|166|483|1924|1920|165|1691|1927|1590|1668,qua_thuoc_phien_tuoi_co_khoi_luong_300_kilogam_tro_len|phat_tu_chung_than_hoac_tu_hinh|thoi_hieu_thi_hanh_ban_an_20_nam,thoi_hieu_thi_hanh_ban_an_20_nam|thoi_hieu_thi_hanh_ban_an_15_nam|thoi_hieu_thi_hanh_ban_an_05_nam|phat_tu_tu_12_nam_den_20_nam|ap_dung_hinh_phat_tu_khong_qua_20_nam|phat_tu_20_nam_tu_chung_than_hoac_tu_hinh|phat_tu_20_nam_hoac_tu_chung_than|thoi_hieu_thi_hanh_ban_an_10_nam,qua_thuoc_phien_tuoi_co_khoi_luong_300_kilogam_tro_len->phat_tu_chung_than_hoac_tu_hinh|phat_tu_chung_than_hoac_tu_hinh->thoi_hieu_thi_hanh_ban_an_20_nam,,251|60,151|142|172|60|150|282,Sự kiện khởi đầu là “Quả thuốc phiện tươi có khối lượng 300 kilôgam trở lên”. Chuỗi đầy đủ: Quả thuốc phiện tươi có khối lượng 300 kilôgam trở lên → Bị phạt tù chung thân hoặc tử hình → Thời hiệu thi hành bản án 20 năm.,Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
BLHS_MH_0081,reverse_reasoning,medium,0,LOW_ANSWER_TOKEN_F1,,1.0,1.0,1.0,1.0,1.0,1,SUPPORTED,SUPPORTED,0.3,0.3,1.0,1.0,47|106,47|106|112|107|108|104|110|114|113|109|105|111,chong_tra_ro_rang_qua_muc_can_thiet|vuot_qua_gioi_han_phong_ve_chinh_dang|co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,chong_tra_ro_rang_qua_muc_can_thiet|vuot_qua_gioi_han_phong_ve_chinh_dang|co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su|lan_dau_pham_toi_it_nghiem_trong|vuot_qua_yeu_cau_cua_tinh_the_cap_thiet|vuot_qua_muc_can_thiet_khi_bat_giu_nguoi_pham_toi|ngan_chan_hoac_lam_giam_tac_hai_cua_toi_pham|tu_nguyen_khac_phuc_hau_qua,chong_tra_ro_rang_qua_muc_can_thiet->vuot_qua_gioi_han_phong_ve_chinh_dang|vuot_qua_gioi_han_phong_ve_chinh_dang->co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,chong_tra_ro_rang_qua_muc_can_thiet->vuot_qua_gioi_han_phong_ve_chinh_dang|vuot_qua_gioi_han_phong_ve_chinh_dang->co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,22|51,22|51,Sự kiện khởi đầu là “Chống trả rõ ràng quá mức cần thiết”. Chuỗi đầy đủ: Chống trả rõ ràng quá mức cần thiết → Vượt quá giới hạn phòng vệ chính đáng → Có tình tiết giảm nhẹ trách nhiệm hình sự.,Hệ quả cuối cùng là xác định đây là tình tiết giảm nhẹ trách nhiệm hình sự [E1] [E2].
BLHS_MH_0082,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,14,SUPPORTED,SUPPORTED,0.090909,0.090909,0.0,0.0,29|156,233|237|242|247|251|259|262|271|277|280|283|286|654|671|2049|2051|2079|2088,thuc_hien_hanh_vi_chuan_bi_cho_toi_pham|chuan_bi_pham_toi|quyet_dinh_hinh_phat_doi_voi_chuan_bi_pham_toi,nguoi_chuan_bi_pham_toi_nay|phat_tu_tu_01_nam_den_05_nam|phat_tu_tu_06_thang_den_03_nam|pham_toi_02_lan_tro_len|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam,thuc_hien_hanh_vi_chuan_bi_cho_toi_pham->chuan_bi_pham_toi|chuan_bi_pham_toi->quyet_dinh_hinh_phat_doi_voi_chuan_bi_pham_toi,nguoi_chuan_bi_pham_toi_nay->phat_tu_tu_01_nam_den_05_nam,14|57,108|109|112|113|117|119|120|121|123|169|299|300,Sự kiện khởi đầu là “Thực hiện hành vi chuẩn bị cho tội phạm”. Chuỗi đầy đủ: Thực hiện hành vi chuẩn bị cho tội phạm → Chuẩn bị phạm tội → Quyết định hình phạt đối với chuẩn bị phạm tội.,Hệ quả cuối cùng là bị phạt tù từ 01 năm đến 05 năm [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8] [E9] [E10] [E11] [E12].
BLHS_MH_0083,reverse_reasoning,medium,0,LOW_ANSWER_TOKEN_F1,,1.0,1.0,1.0,1.0,1.0,1,SUPPORTED,SUPPORTED,0.280702,0.280702,1.0,1.0,200|197,200|197|199|202|774|144|704|737|198|230|8|203,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an|du_dieu_kien_duong_nhien_xoa_an_tich|da_bi_ket_an_ve_toi_nay_chua_duoc_xoa_an_tich_ma_con_vi_pham|phat_tien_tu_10_000_000_dong_den_50_000_000_dong_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_03_nam|pham_toi_moi_khi_chua_duoc_xoa_an_tich|tinh_lai_thoi_han_xoa_an_tich,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,71|69,71|69,Sự kiện khởi đầu là “Đủ điều kiện xóa án tích theo quyết định của Tòa án”. Chuỗi đầy đủ: Đủ điều kiện xóa án tích theo quyết định của Tòa án → Được xóa án tích → Được coi như chưa bị kết án.,Hệ quả cuối cùng là được coi như chưa bị kết án [E1] [E2].
BLHS_MH_0084,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,1,SUPPORTED,SUPPORTED,0.03125,0.03125,0.0,0.0,37|128,517|1497|1601|1647|1694|1709|2292|2331|2423|2433|2491|2496|2589,dong_pham_co_su_cau_ket_chat_che|pham_toi_co_to_chuc|co_tinh_tiet_tang_nang_trach_nhiem_hinh_su,pham_toi_02_lan_tro_len|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_02_nam_den_05_nam|phat_tu_tu_01_nam_den_03_nam|phat_tu_tu_06_nam_den_13_nam,dong_pham_co_su_cau_ket_chat_che->pham_toi_co_to_chuc|pham_toi_co_to_chuc->co_tinh_tiet_tang_nang_trach_nhiem_hinh_su,pham_toi_02_lan_tro_len->phat_tu_tu_05_nam_den_10_nam,17|52,153|249|252|254|258|259|324|327|348|349|356|370,Sự kiện khởi đầu là “Đồng phạm có sự câu kết chặt chẽ”. Chuỗi đầy đủ: Đồng phạm có sự câu kết chặt chẽ → Phạm tội có tổ chức → Có tình tiết tăng nặng trách nhiệm hình sự.,Hệ quả cuối cùng là bị phạt tù từ 05 năm đến 10 năm: [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8] [E9] [E10] [E11] [E12].
BLHS_MH_0085,reverse_reasoning,medium,0,TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|LOW_ANSWER_TOKEN_F1,,1.0,1.0,0.0,0.5,1.0,2,SUPPORTED,SUPPORTED,0.5,0.5,1.0,1.0,146|770,145|770|1941|146|1781|1938|1936|1021|1020|768|766|767,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y|tai_pham_nguy_hiem|phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam|da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|phat_tien_tu_100_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam|phat_tien_tu_50_000_000_dong_den_150_000_000_dong_hoac_phat_tu_tu_03_nam_den_10_nam|co_to_chuc|co_tinh_chat_chuyen_nghiep,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,tai_pham_toi_rat_nghiem_trong_hoac_dac_biet_nghiem_trong_do_co_y->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,53|177,53|177,Sự kiện khởi đầu là “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội”. Chuỗi đầy đủ: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm.,Hệ quả cuối cùng là bị phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm: [E1] [E2].
BLHS_MH_0086,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.5,0.333333,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.072289,0.072289,0.333333,0.5,146|821,1005|821|1002|814|1269|820|813|815|1003|1306|1267|1983,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_bi_phat_tu_tu_03_nam_den_07_nam|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam|phat_tien_tu_500_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_06_thang_den_03_nam|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_06_thang_den_03_nam|phat_tien_tu_500_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,53|188,196|188|232,Sự kiện khởi đầu là “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội”. Chuỗi đầy đủ: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
BLHS_MH_0087,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.5,0.333333,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.072289,0.072289,0.142857,0.5,146|842,1094|842|1138|884|1147|841|1065|1252|1343|1941|1179|861,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam|phat_tien_tu_200_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam|phat_tien_tu_200_000_000_dong_den_2_000_000_000_dong_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_01_nam_den_05_nam|phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam|phat_tien_tu_100_000_000_dong_den_200_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam|phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_07_nam|phat_tien_tu_500_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,,53|189,209|189|214|191|215|203|231,Sự kiện khởi đầu là “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội”. Chuỗi đầy đủ: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 02 năm đến 05 năm.,Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
BLHS_MH_0088,reverse_reasoning,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.5,0.333333,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.071429,0.071429,0.25,0.5,146|861,861|851|1163|854|843|852|884|874|859|1164|858|877,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_1_000_000_000_dong_den_3_000_000_000_dong_hoac_phat_tu_tu_05_nam_den_10_nam,phat_tien_tu_1_000_000_000_dong_den_3_000_000_000_dong_hoac_phat_tu_tu_05_nam_den_10_nam|phat_tien_tu_1_000_000_000_dong_den_3_000_000_000_dong_hoac_phat_tu_tu_05_nam_den_12_nam|phat_tien_tu_1_000_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_05_nam|phat_tien_tu_1_000_000_000_dong_den_3_000_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam|phat_tien_tu_600_000_000_dong_den_2_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_05_nam|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam|phat_tien_tu_1_000_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam|phat_tien_tu_100_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_03_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_1_000_000_000_dong_den_3_000_000_000_dong_hoac_phat_tu_tu_05_nam_den_10_nam,,53|190,190|217|189|191,Sự kiện khởi đầu là “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội”. Chuỗi đầy đủ: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng hoặc phạt tù từ 05 năm đến 10 năm.,Chưa đủ căn cứ từ dữ liệu được cung cấp để kết luận chắc chắn. [E1] [E2] [E3] [E4] [E5] [E6] [E7] [E8]
