id,question_type,difficulty,requires_counterfactual,error_types,pipeline_error,rule_recall_at_5,event_recall_at_5,top1_exact_path_match,top1_edge_f1,oracle_exact_path_match,oracle_best_path_rank,gold_decision,predicted_decision,answer_token_f1,answer_rouge_l_f1,citation_precision,citation_recall,gold_rule_ids,predicted_rule_ids,gold_event_ids,predicted_event_ids,gold_path_edges,top1_path_edges,gold_citations,predicted_citations,gold_answer,predicted_answer
BLHS_MH_0011,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.4,0.342857,0.0,0.0,47|106,,chong_tra_ro_rang_qua_muc_can_thiet|vuot_qua_gioi_han_phong_ve_chinh_dang|co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,,chong_tra_ro_rang_qua_muc_can_thiet->vuot_qua_gioi_han_phong_ve_chinh_dang|vuot_qua_gioi_han_phong_ve_chinh_dang->co_tinh_tiet_giam_nhe_trach_nhiem_hinh_su,,22|51,123|15,Hệ quả cuối cùng là “Có tình tiết giảm nhẹ trách nhiệm hình sự”. Chuỗi suy luận: Chống trả rõ ràng quá mức cần thiết → Vượt quá giới hạn phòng vệ chính đáng → Có tình tiết giảm nhẹ trách nhiệm hình sự.,Người thực hiện hành vi chống trả rõ ràng quá mức cần thiết sẽ bị truy cứu trách nhiệm hình sự theo Điều 123 Bộ luật Hình sự.
BLHS_MH_0012,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.4,0.342857,0.0,0.0,29|156,,thuc_hien_hanh_vi_chuan_bi_cho_toi_pham|chuan_bi_pham_toi|quyet_dinh_hinh_phat_doi_voi_chuan_bi_pham_toi,,thuc_hien_hanh_vi_chuan_bi_cho_toi_pham->chuan_bi_pham_toi|chuan_bi_pham_toi->quyet_dinh_hinh_phat_doi_voi_chuan_bi_pham_toi,,14|57,123|15,Hệ quả cuối cùng là “Quyết định hình phạt đối với chuẩn bị phạm tội”. Chuỗi suy luận: Thực hiện hành vi chuẩn bị cho tội phạm → Chuẩn bị phạm tội → Quyết định hình phạt đối với chuẩn bị phạm tội.,Người thực hiện hành vi chuẩn bị cho tội phạm có thể bị truy cứu trách nhiệm hình sự về tội phạm đó theo quy định của pháp luật.
BLHS_MH_0013,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.280702,0.245614,0.0,0.0,200|197,,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,du_dieu_kien_xoa_an_tich_theo_quyet_dinh_cua_toa_an->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,,71|69,,Hệ quả cuối cùng là “Được coi như chưa bị kết án”. Chuỗi suy luận: Đủ điều kiện xóa án tích theo quyết định của Tòa án → Được xóa án tích → Được coi như chưa bị kết án.,"Trạng thái pháp lý là được xóa án tích, không còn bị coi là có tiền án tiền sự"
BLHS_MH_0014,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.289474,0.236842,0.0,0.0,37|128,,dong_pham_co_su_cau_ket_chat_che|pham_toi_co_to_chuc|co_tinh_tiet_tang_nang_trach_nhiem_hinh_su,,dong_pham_co_su_cau_ket_chat_che->pham_toi_co_to_chuc|pham_toi_co_to_chuc->co_tinh_tiet_tang_nang_trach_nhiem_hinh_su,,17|52,20|21,Hệ quả cuối cùng là “Có tình tiết tăng nặng trách nhiệm hình sự”. Chuỗi suy luận: Đồng phạm có sự câu kết chặt chẽ → Phạm tội có tổ chức → Có tình tiết tăng nặng trách nhiệm hình sự.,Các đối tượng đồng phạm sẽ bị truy cứu trách nhiệm hình sự về toàn bộ hành vi phạm tội và có thể bị xử lý hình sự theo mức độ nghiêm trọng nhất của hành vi.
BLHS_MH_0015,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.159091,0.113636,0.0,0.0,146|770,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_50_000_000_dong_den_100_000_000_dong_hoac_phat_tu_tu_01_nam_den_05_nam,,53|177,123|15,Hệ quả cuối cùng là “Phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 50.000.000 đồng đến 100.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm.,"Kết quả là bị xử lý hình sự theo tình tiết tăng nặng của tội phạm có tiền án, tiền sự."
BLHS_MH_0016,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.070588,0.070588,0.0,0.0,146|821,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,,53|188,,Hệ quả cuối cùng là “Phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 300.000.000 đồng đến 1.500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,Hệ quả là bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật
BLHS_MH_0017,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.131868,0.131868,0.0,0.0,146|842,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,,53|189,123|15,Hệ quả cuối cùng là “Phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 02 năm đến 05 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 02 năm đến 05 năm.,"Kết quả pháp lý có thể là hình phạt nặng hơn, bao gồm mức án cao nhất quy định cho tội phạm."
BLHS_MH_0018,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.108696,0.108696,0.0,0.0,146|861,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_1_000_000_000_dong_den_3_000_000_000_dong_hoac_phat_tu_tu_05_nam_den_10_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_1_000_000_000_dong_den_3_000_000_000_dong_hoac_phat_tu_tu_05_nam_den_10_nam,,53|190,123|15,Hệ quả cuối cùng là “Phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng hoặc phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 1.000.000.000 đồng đến 3.000.000.000 đồng hoặc phạt tù từ 05 năm đến 10 năm.,"Dẫn đến tình trạng tái phạm nguy hiểm, bị xử lý hình sự nghiêm khắc hơn theo quy định pháp luật."
BLHS_MH_0019,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.095238,0.095238,0.0,0.0,146|884,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_02_nam_den_05_nam,,53|191,123|15,Hệ quả cuối cùng là “Phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 02 năm đến 05 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 02 năm đến 05 năm.,Người phạm tội sẽ bị xử lý hình sự nghiêm khắc hơn do tái phạm.
BLHS_MH_0020,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,UNCERTAIN,0.111111,0.066667,0.0,0.0,146|1010,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_1_500_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_07_nam_den_15_nam,,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_1_500_000_000_dong_den_5_000_000_000_dong_hoac_phat_tu_tu_07_nam_den_15_nam,,53|196,,Hệ quả cuối cùng là “Phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 07 năm đến 15 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 1.500.000.000 đồng đến 5.000.000.000 đồng hoặc phạt tù từ 07 năm đến 15 năm.,Có thể bị xử lý hình sự theo quy định về tội phạm có tổ chức hoặc tái phạm.
BLHS_MH_0021,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.481481,0.444444,0.0,0.0,199|197,,du_dieu_kien_duong_nhien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,du_dieu_kien_duong_nhien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,,70|69,60|61,Hệ quả cuối cùng là “Được coi như chưa bị kết án”. Chuỗi suy luận: Đủ điều kiện đương nhiên xóa án tích → Được xóa án tích → Được coi như chưa bị kết án.,"Hệ quả cuối cùng là án tích bị xóa, người phạm tội được xem như chưa từng có tiền án."
BLHS_MH_0022,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION,,0.0,0.0,0.0,0.0,0.0,0,SUPPORTED,SUPPORTED,0.0,0.0,0.0,0.0,230|197,,phap_nhan_du_dieu_kien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,phap_nhan_du_dieu_kien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,,89|69,123|15,Hệ quả cuối cùng là “Được coi như chưa bị kết án”. Chuỗi suy luận: Pháp nhân đủ điều kiện xóa án tích → Được xóa án tích → Được coi như chưa bị kết án.,"Criminal record is expunged, resulting in the individual no longer being considered to have a criminal record."
