id,question_type,difficulty,requires_counterfactual,error_types,pipeline_error,rule_recall_at_5,event_recall_at_5,top1_exact_path_match,top1_edge_f1,oracle_exact_path_match,oracle_best_path_rank,gold_decision,predicted_decision,answer_token_f1,answer_rouge_l_f1,citation_precision,citation_recall,gold_rule_ids,predicted_rule_ids,gold_event_ids,predicted_event_ids,gold_path_edges,top1_path_edges,gold_citations,predicted_citations,gold_answer,predicted_answer
BLHS_MH_0057,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,0.0,25,SUPPORTED,SUPPORTED,0.672269,0.672269,0.5,0.5,146|1949,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_500_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|286,53|192,Hệ quả cuối cùng là “Phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 200.000.000 đồng đến 500.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0058,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,0.0,21,SUPPORTED,SUPPORTED,0.661157,0.661157,0.5,0.5,146|1958,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_200_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|287,53|192,Hệ quả cuối cùng là “Phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 200.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0059,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,0.0,21,SUPPORTED,SUPPORTED,0.666667,0.666667,0.5,0.5,146|1983,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_bi_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_300_000_000_dong_den_1_000_000_000_dong_hoac_bi_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|289,53|192,Hệ quả cuối cùng là “Phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng hoặc bị phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 300.000.000 đồng đến 1.000.000.000 đồng hoặc bị phạt tù từ 03 năm đến 07 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0060,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,0.0,21,SUPPORTED,SUPPORTED,0.661157,0.661157,0.5,0.5,146|2237,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tien_tu_400_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tien_tu_400_000_000_dong_den_1_000_000_000_dong_hoac_phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|316,53|192,Hệ quả cuối cùng là “Phạt tiền từ 400.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tiền từ 400.000.000 đồng đến 1.000.000.000 đồng hoặc phạt tù từ 03 năm đến 07 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0061,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,22,SUPPORTED,SUPPORTED,0.752475,0.752475,0.5,0.5,146|502,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_18_nam_den_20_nam_hoac_tu_chung_than,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|151,53|192,Hệ quả cuối cùng là “Phạt tù từ 18 năm đến 20 năm hoặc tù chung thân”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 18 năm đến 20 năm hoặc tù chung thân.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0062,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,29,SUPPORTED,SUPPORTED,0.752475,0.752475,0.5,0.5,146|536,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_12_nam_den_20_nam_hoac_tu_chung_than,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|154,53|192,Hệ quả cuối cùng là “Phạt tù từ 12 năm đến 20 năm hoặc tù chung thân”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 12 năm đến 20 năm hoặc tù chung thân.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0063,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,0.0,21,SUPPORTED,SUPPORTED,0.792079,0.752475,0.5,0.5,146|2087,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_10_nam_den_20_nam_hoac_tu_chung_than,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_10_nam_den_20_nam_hoac_tu_chung_than,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|303,53|192,Hệ quả cuối cùng là “Phạt tù từ 10 năm đến 20 năm hoặc tù chung thân”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 10 năm đến 20 năm hoặc tù chung thân.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0064,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,21,SUPPORTED,SUPPORTED,0.795699,0.795699,0.5,0.5,146|324,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_02_nam_den_06_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_02_nam_den_06_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|134,53|192,Hệ quả cuối cùng là “Phạt tù từ 02 năm đến 06 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 02 năm đến 06 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0065,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,4,SUPPORTED,SUPPORTED,0.795699,0.795699,0.5,0.5,146|372,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_07_nam_den_15_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_07_nam_den_15_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|141,53|192,Hệ quả cuối cùng là “Phạt tù từ 07 năm đến 15 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 07 năm đến 15 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0066,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,12,SUPPORTED,SUPPORTED,0.795699,0.795699,0.5,0.5,146|387,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_12_nam_den_20_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_12_nam_den_20_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|142,53|192,Hệ quả cuối cùng là “Phạt tù từ 12 năm đến 20 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 12 năm đến 20 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0067,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,5,SUPPORTED,SUPPORTED,0.83871,0.83871,0.5,0.5,146|402,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_03_nam_den_10_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_03_nam_den_10_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|143,53|192,Hệ quả cuối cùng là “Phạt tù từ 03 năm đến 10 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 03 năm đến 10 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0068,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,1.0,0.0,0.5,1.0,3,SUPPORTED,SUPPORTED,0.795699,0.795699,0.5,0.5,146|436,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_03_nam_den_07_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|146,53|192,Hệ quả cuối cùng là “Phạt tù từ 03 năm đến 07 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 03 năm đến 07 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0069,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,23,SUPPORTED,SUPPORTED,0.795699,0.795699,0.5,0.5,146|510,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_07_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_07_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|152,53|192,Hệ quả cuối cùng là “Phạt tù từ 07 năm đến 12 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 07 năm đến 12 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
BLHS_MH_0070,forward_multihop,medium,0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_RANKING_ERROR|CITATION_MISS|EXTRA_CITATION,,0.5,0.666667,0.0,0.5,1.0,24,SUPPORTED,SUPPORTED,0.83871,0.817204,0.5,0.5,146|523,146|908|923|981|1434|1509|1613|1653|1702|1710|2275|2297|2336|2427|2437,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_10_nam_den_15_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi|tai_pham_nguy_hiem|phat_tu_tu_05_nam_den_10_nam|phat_tu_tu_02_nam_den_07_nam|phat_tu_tu_03_nam_den_07_nam|phat_tu_tu_07_nam_den_15_nam|phat_tu_tu_03_nam_den_10_nam|phat_tu_tu_05_nam_den_12_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_10_nam_den_15_nam,da_tai_pham_chua_xoa_an_tich_va_lai_co_y_pham_toi->tai_pham_nguy_hiem|tai_pham_nguy_hiem->phat_tu_tu_05_nam_den_10_nam,53|153,53|192,Hệ quả cuối cùng là “Phạt tù từ 10 năm đến 15 năm”. Chuỗi suy luận: Đã tái phạm chưa xóa án tích và lại cố ý phạm tội → Tái phạm nguy hiểm → Phạt tù từ 10 năm đến 15 năm.,Hệ quả cuối cùng là “bị phạt tù từ 05 năm đến 10 năm”. Chuỗi suy luận: “Đã tái phạm chưa xóa án tích và lại cố ý phạm tội” → “Tái phạm nguy hiểm” → “Phạt tù từ 05 năm đến 10 năm || Phạt tù từ 05 năm đến 10 năm”. [E1] [E2]
